"__leidenCluster","__mclCluster","__mcodeCluster","Host_organism_taxid","interaction","irefindex_check","mean_prob_aff","method","name","numParticipants","OP_A","OP_B","OP_check","Predicted Classes","Probability Score","Regression Value","score_norm","selected","shared interaction","shared name","stringdb_check","uidA","uidA_irefindex","uidB","uidB_irefindex"
"1","1",,"","interacts with","0","0.47638729","","PDCD6 (interacts with) GOLGA6B",,"0","0","0","1","0.551219512","0.401555067",,"false","interacts with","PDCD6 (interacts with) GOLGA6B","0","O75340","","A6NDN3",""
"1","1",,"","interacts with","0","0.461777104","","PDCD6 (interacts with) CCDC7",,"0","0","0","1","0.52195122","0.401602988",,"false","interacts with","PDCD6 (interacts with) CCDC7","0","O75340","","Q96M83",""
,"1","1","","interacts with","0","0.561637419","","PDCD6 (interacts with) IGF2BP3",,"0","0","0","1","0.72195122","0.401323618",,"false","interacts with","PDCD6 (interacts with) IGF2BP3","0","O75340","","O00425",""
,"1",,"","interacts with","0","0.59310204","","IMMT (interacts with) SUZ12",,"0","0","0","1","0.785365854","0.400838225",,"false","interacts with","IMMT (interacts with) SUZ12","0","Q16891","","Q15022",""
,"1",,"","interacts with","0","0.588508954","","IMMT (interacts with) CGAS",,"0","0","0","1","0.775609756","0.401408152",,"false","interacts with","IMMT (interacts with) CGAS","0","Q16891","","Q8N884",""
,"1",,"","interacts with","0","0.564067894","","IMMT (interacts with) BMI1",,"0","0","0","1","0.726829268","0.401306519",,"false","interacts with","IMMT (interacts with) BMI1","0","Q16891","","P35226",""
,"1","1","","interacts with","0","0.561493289","","IMMT (interacts with) KIF22",,"0","0","0","1","0.72195122","0.401035358",,"false","interacts with","IMMT (interacts with) KIF22","0","Q16891","","Q14807",""
"1","1","1","","interacts with","0","0.464192219","","IMMT (interacts with) UGDH",,"0","0","0","1","0.526829268","0.40155517",,"false","interacts with","IMMT (interacts with) UGDH","0","Q16891","","O60701",""
"1","1",,"","interacts with","0","0.561629926","","IMMT (interacts with) SLC25A13",,"0","0","0","1","0.72195122","0.401308633",,"false","interacts with","IMMT (interacts with) SLC25A13","0","Q16891","","Q9UJS0",""
"1","1","1","","interacts with","0","0.63959689","","IMMT (interacts with) YME1L1",,"0","0","0","1","0.87804878","0.401145",,"false","interacts with","IMMT (interacts with) YME1L1","0","Q16891","","Q96TA2",""
,"1",,"","interacts with","0","0.615288756","","IMMT (interacts with) FUBP1",,"0","0","0","1","0.829268293","0.40130922",,"false","interacts with","IMMT (interacts with) FUBP1","0","Q16891","","Q96AE4",""
,,,"","interacts with","0","0.610417578","","IMMT (interacts with) CEP126",,"0","0","0","1","0.819512195","0.401322961",,"false","interacts with","IMMT (interacts with) CEP126","0","Q16891","","Q9P2H0",""
,"1",,"","interacts with","0","0.56163002","","IMMT (interacts with) DLST",,"0","0","0","1","0.72195122","0.401308821",,"false","interacts with","IMMT (interacts with) DLST","0","Q16891","","P36957",""
,"1",,"","interacts with","0","0.561545767","","IMMT (interacts with) TRAF3IP1",,"0","0","0","1","0.72195122","0.401140315",,"false","interacts with","IMMT (interacts with) TRAF3IP1","0","Q16891","","Q8TDR0",""
,"1",,"","interacts with","0","0.56163682","","IMMT (interacts with) AGR2",,"0","0","0","1","0.72195122","0.40132242",,"false","interacts with","IMMT (interacts with) AGR2","0","Q16891","","O95994",""
"1","1",,"","interacts with","0","0.476387135","","CCDC150 (interacts with) RABEP1",,"0","0","0","1","0.551219512","0.401554758",,"false","interacts with","CCDC150 (interacts with) RABEP1","0","Q8NCX0","","Q15276",""
"1","1",,"","interacts with","0","0.573940442","","NOM1 (interacts with) PHF10",,"0","0","0","1","0.746341463","0.401539421",,"false","interacts with","NOM1 (interacts with) PHF10","0","Q5C9Z4","","Q8WUB8",""
,"1",,"","interacts with","0","0.566514587","","NOM1 (interacts with) RNF2",,"0","0","0","1","0.731707317","0.401321857",,"false","interacts with","NOM1 (interacts with) RNF2","0","Q5C9Z4","","Q99496",""
"1","1","1","","interacts with","0","0.573936605","","NOM1 (interacts with) PNMA8A",,"0","0","0","1","0.746341463","0.401531746",,"false","interacts with","NOM1 (interacts with) PNMA8A","0","Q5C9Z4","","Q86V59",""
"1","1","1","","interacts with","0","0.593460763","","NOM1 (interacts with) RPL3",,"0","0","0","1","0.785365854","0.401555672",,"false","interacts with","NOM1 (interacts with) RPL3","0","Q5C9Z4","","P39023",""
"1","1",,"","interacts with","0","0.564135693","","TARDBP (interacts with) AGR2",,"0","0","0","1","0.726829268","0.401442119",,"false","interacts with","TARDBP (interacts with) AGR2","0","Q13148","","O95994",""
,"1",,"","interacts with","0","0.564100631","","TARDBP (interacts with) MSI1",,"0","0","0","1","0.726829268","0.401371993",,"false","interacts with","TARDBP (interacts with) MSI1","0","Q13148","","O43347",""
"1","1","1","","interacts with","0","0.617590932","","TARDBP (interacts with) IGF2BP3",,"0","0","0","1","0.834146341","0.401035522",,"false","interacts with","TARDBP (interacts with) IGF2BP3","0","Q13148","","O00425",""
,"1",,"","interacts with","0","0.61528901","","TARDBP (interacts with) MAPK11",,"0","0","0","1","0.829268293","0.401309728",,"false","interacts with","TARDBP (interacts with) MAPK11","0","Q13148","","Q15759",""
"1","1",,"","interacts with","0","0.57377876","","TARDBP (interacts with) SART1",,"0","0","0","1","0.746341463","0.401216056",,"false","interacts with","TARDBP (interacts with) SART1","0","Q13148","","O43290",""
,"1","1","","interacts with","0","0.576210182","","RCN1 (interacts with) OFD1",,"0","0","0","1","0.751219512","0.401200851",,"false","interacts with","RCN1 (interacts with) OFD1","0","Q15293","","O75665",""
"1","1","1","","interacts with","0","0.464255273","","RCN1 (interacts with) BDP1",,"0","0","0","1","0.526829268","0.401681277",,"false","interacts with","RCN1 (interacts with) BDP1","0","Q15293","","A6H8Y1",""
"1","1",,"","interacts with","0","0.464255262","","RCN1 (interacts with) BOD1L1",,"0","0","0","1","0.526829268","0.401681255",,"false","interacts with","RCN1 (interacts with) BOD1L1","0","Q15293","","Q8NFC6",""
,"1","1","","interacts with","0","0.574007308","","RCN1 (interacts with) ARHGEF15",,"0","0","0","1","0.746341463","0.401673152",,"false","interacts with","RCN1 (interacts with) ARHGEF15","0","Q15293","","O94989",""
,"1","1","","interacts with","0","0.571558141","","RCN1 (interacts with) TCTN3",,"0","0","0","1","0.741463415","0.401652868",,"false","interacts with","RCN1 (interacts with) TCTN3","0","Q15293","","Q6NUS6",""
"1","1","1","","interacts with","0","0.464192404","","RCN1 (interacts with) CYP26B1",,"0","0","0","1","0.526829268","0.401555541",,"false","interacts with","RCN1 (interacts with) CYP26B1","0","Q15293","","Q9NR63",""
"1","1","1","","interacts with","0","0.464231161","","RCN1 (interacts with) AHRR",,"0","0","0","1","0.526829268","0.401633053",,"false","interacts with","RCN1 (interacts with) AHRR","0","Q15293","","A9YTQ3",""
"1","1","1","","interacts with","0","0.464231166","","RCN1 (interacts with) MYLK3",,"0","0","0","1","0.526829268","0.401633064",,"false","interacts with","RCN1 (interacts with) MYLK3","0","Q15293","","Q32MK0",""
"1","1",,"","interacts with","0","0.476426356","","OR52K2 (interacts with) TRAF6",,"0","1","1","1","0.551219512","0.4016332",,"false","interacts with","OR52K2 (interacts with) TRAF6","0","Q8NGK3","","Q9Y4K3",""
"1","1",,"","interacts with","0","0.476426335","","TRBV10-3 (interacts with) SPP1",,"0","1","1","1","0.551219512","0.401633158",,"false","interacts with","TRBV10-3 (interacts with) SPP1","0","A0A0K0K1G6","","P10451",""
"1","1",,"","interacts with","0","0.476387078","","TRBV10-3 (interacts with) LACC1",,"0","0","0","1","0.551219512","0.401554643",,"false","interacts with","TRBV10-3 (interacts with) LACC1","0","A0A0K0K1G6","","Q8IV20",""
"1","1","1","","interacts with","0","0.476387183","","TRBV10-3 (interacts with) PRR5",,"0","0","0","1","0.551219512","0.401554855",,"false","interacts with","TRBV10-3 (interacts with) PRR5","0","A0A0K0K1G6","","P85299",""
"1","1",,"","interacts with","0","0.469070318","","TRBV10-3 (interacts with) POLR3GL",,"0","0","0","1","0.536585366","0.40155527",,"false","interacts with","TRBV10-3 (interacts with) POLR3GL","0","A0A0K0K1G6","","Q9BT43",""
"1","1",,"","interacts with","0","0.476387103","","TRBV10-3 (interacts with) TSC22D2",,"0","0","0","1","0.551219512","0.401554693",,"false","interacts with","TRBV10-3 (interacts with) TSC22D2","0","A0A0K0K1G6","","O75157",""
"1","1","1","","interacts with","0","0.476387073","","TRBV10-3 (interacts with) SALL2",,"0","0","0","1","0.551219512","0.401554633",,"false","interacts with","TRBV10-3 (interacts with) SALL2","0","A0A0K0K1G6","","Q9Y467",""
"1","1",,"","interacts with","0","0.476387146","","TRBV10-3 (interacts with) ZNF358",,"0","0","0","1","0.551219512","0.40155478",,"false","interacts with","TRBV10-3 (interacts with) ZNF358","0","A0A0K0K1G6","","Q9NW07",""
"1","1","1","","interacts with","0","0.476387122","","TRBV10-3 (interacts with) GARIN2",,"0","0","0","1","0.551219512","0.401554732",,"false","interacts with","TRBV10-3 (interacts with) GARIN2","0","A0A0K0K1G6","","Q8N9W8",""
"1","1","1","","interacts with","0","0.476387141","","TRBV10-3 (interacts with) GRAMD2B",,"0","0","0","1","0.551219512","0.40155477",,"false","interacts with","TRBV10-3 (interacts with) GRAMD2B","0","A0A0K0K1G6","","Q96HH9",""
"1","1","1","","interacts with","0","0.46419209","","TRBV10-3 (interacts with) PPP1R8",,"0","0","0","1","0.526829268","0.401554911",,"false","interacts with","TRBV10-3 (interacts with) PPP1R8","0","A0A0K0K1G6","","Q12972",""
"1","1","1","","interacts with","0","0.476426237","","UNCX (interacts with) SOST",,"0","1","1","1","0.551219512","0.401632961",,"false","interacts with","UNCX (interacts with) SOST","0","A6NJT0","","Q9BQB4",""
,"1",,"","interacts with","0","0.612953847","","THRB (interacts with) MED1",,"0","0","0","1","0.824390244","0.401517451",,"false","interacts with","THRB (interacts with) MED1","0","P10828","","Q15648",""
"1","1",,"","interacts with","0","0.476426322","","DLAT (interacts with) COL5A3",,"0","1","1","1","0.551219512","0.401633131",,"false","interacts with","DLAT (interacts with) COL5A3","0","P10515","","P25940",""
"1","1","1","","interacts with","0","0.476426218","","TNFRSF11B (interacts with) COL5A2",,"0","1","1","1","0.551219512","0.401632924",,"false","interacts with","TNFRSF11B (interacts with) COL5A2","0","O00300","","P05997",""
"1","1","1","","interacts with","0","0.464255215","","TNFRSF11B (interacts with) BDP1",,"0","0","0","1","0.526829268","0.401681161",,"false","interacts with","TNFRSF11B (interacts with) BDP1","0","O00300","","A6H8Y1",""
"1","1",,"","interacts with","0","0.464255196","","TNFRSF11B (interacts with) BOD1L1",,"0","0","0","1","0.526829268","0.401681123",,"false","interacts with","TNFRSF11B (interacts with) BOD1L1","0","O00300","","Q8NFC6",""
"1","1",,"","interacts with","0","0.464192581","","PRXL2A (interacts with) IGHV1-69",,"0","0","0","1","0.526829268","0.401555894",,"false","interacts with","PRXL2A (interacts with) IGHV1-69","0","Q9BRX8","","P01742",""
"1","1",,"","interacts with","0","0.464192581","","PRXL2A (interacts with) IGHV1-69D",,"0","0","0","1","0.526829268","0.401555895",,"false","interacts with","PRXL2A (interacts with) IGHV1-69D","0","Q9BRX8","","A0A0B4J2H0",""
"1","1","1","","interacts with","0","0.564067738","","PRXL2A (interacts with) TLR5",,"0","0","0","1","0.726829268","0.401306208",,"false","interacts with","PRXL2A (interacts with) TLR5","0","Q9BRX8","","O60602",""
,"1","1","","interacts with","0","0.566514213","","PRXL2A (interacts with) RTN1",,"0","0","0","1","0.731707317","0.401321109",,"false","interacts with","PRXL2A (interacts with) RTN1","0","Q9BRX8","","Q16799",""
"1","1",,"","interacts with","0","0.476387206","","PRXL2A (interacts with) PHACTR2",,"0","0","0","1","0.551219512","0.4015549",,"false","interacts with","PRXL2A (interacts with) PHACTR2","0","Q9BRX8","","O75167",""
"1","1","1","","interacts with","0","0.476387286","","PRXL2A (interacts with) FAM117B",,"0","0","0","1","0.551219512","0.40155506",,"false","interacts with","PRXL2A (interacts with) FAM117B","0","Q9BRX8","","Q6P1L5",""
,"1",,"","interacts with","0","0.56406774","","PRXL2A (interacts with) CSGALNACT2",,"0","0","0","1","0.726829268","0.401306211",,"false","interacts with","PRXL2A (interacts with) CSGALNACT2","0","Q9BRX8","","Q8N6G5",""
"1","1","1","","interacts with","0","0.476387154","","PRXL2A (interacts with) IGHV3-9",,"0","0","0","1","0.551219512","0.401554796",,"false","interacts with","PRXL2A (interacts with) IGHV3-9","0","Q9BRX8","","P01782",""
"1","1","1","","interacts with","0","0.461777047","","GCKR (interacts with) DCTN1",,"0","0","0","1","0.52195122","0.401602874",,"false","interacts with","GCKR (interacts with) DCTN1","0","Q14397","","Q14203",""
"1","1",,"","interacts with","0","0.464192214","","GCKR (interacts with) PSMD13",,"0","0","0","1","0.526829268","0.40155516",,"false","interacts with","GCKR (interacts with) PSMD13","0","Q14397","","Q9UNM6",""
,"1",,"","interacts with","0","0.461629066","","GCKR (interacts with) KRTAP10-9",,"0","0","0","1","0.52195122","0.401306912",,"false","interacts with","GCKR (interacts with) KRTAP10-9","0","Q14397","","P60411",""
,"1",,"","interacts with","0","0.464192388","","GCKR (interacts with) TARDBP",,"0","0","0","1","0.526829268","0.401555507",,"false","interacts with","GCKR (interacts with) TARDBP","0","Q14397","","Q13148",""
,"1","1","","interacts with","0","0.464231251","","COX6B2 (interacts with) SOST",,"0","1","1","1","0.526829268","0.401633235",,"false","interacts with","COX6B2 (interacts with) SOST","0","Q6YFQ2","","Q9BQB4",""
"1","1",,"","interacts with","0","0.559199086","","COX6B2 (interacts with) PROP1",,"0","0","0","1","0.717073171","0.401325001","0.075382803","false","interacts with","COX6B2 (interacts with) PROP1","1","Q6YFQ2","","O75360",""
"1","1",,"","interacts with","0","0.461777176","","NIBAN1 (interacts with) UPK1A",,"0","0","0","1","0.52195122","0.401603133",,"false","interacts with","NIBAN1 (interacts with) UPK1A","0","Q9BZQ8","","O00322",""
,"1","1","","interacts with","0","0.56428647","","DDI2 (interacts with) SUV39H1",,"0","0","0","1","0.726829268","0.401743671",,"false","interacts with","DDI2 (interacts with) SUV39H1","0","Q5TDH0","","O43463",""
,"1",,"","interacts with","0","0.561630177","","DDI2 (interacts with) COA7",,"0","0","0","1","0.72195122","0.401309134",,"false","interacts with","DDI2 (interacts with) COA7","0","Q5TDH0","","Q96BR5",""
,"1",,"","interacts with","0","0.618069042","","DDI2 (interacts with) TARDBP",,"0","0","0","1","0.834146341","0.401991743",,"false","interacts with","DDI2 (interacts with) TARDBP","0","Q5TDH0","","Q13148",""
"1","1",,"","interacts with","0","0.461816185","","CLUH (interacts with) PTGS1",,"0","1","1","1","0.52195122","0.40168115",,"false","interacts with","CLUH (interacts with) PTGS1","0","O75153","","P23219",""
"1","1",,"taxid:9606(Homo sapiens)","interacts with","1","0.564068069","""psi-mi:""""MI:2222""""(inference by socio-affinity scoring)""","CLUH (interacts with) GKAP1","2","0","0","0","1","0.726829268","0.40130687","0.18138987","false","interacts with","CLUH (interacts with) GKAP1","1","O75153","O75153","Q5VSY0","Q5VSY0"
"1","1",,"","interacts with","0","0.476426351","","AKR7A3 (interacts with) COL1A1",,"0","1","1","1","0.551219512","0.40163319",,"false","interacts with","AKR7A3 (interacts with) COL1A1","0","O95154","","P02452",""
"1","1",,"","interacts with","0","0.464216105","","MED1 (interacts with) IQCM",,"0","0","0","1","0.526829268","0.401602943",,"false","interacts with","MED1 (interacts with) IQCM","0","Q15648","","A0A1B0GVH7",""
"1","1",,"","interacts with","0","0.464216249","","MED1 (interacts with) CARD8",,"0","0","0","1","0.526829268","0.40160323",,"false","interacts with","MED1 (interacts with) CARD8","0","Q15648","","Q9Y2G2",""
"1","1",,"","interacts with","0","0.464216211","","MED1 (interacts with) AADACL4",,"0","0","0","1","0.526829268","0.401603153",,"false","interacts with","MED1 (interacts with) AADACL4","0","Q15648","","Q5VUY2",""
"1","1",,"","interacts with","0","0.464216171","","MED1 (interacts with) PDE7A",,"0","0","0","1","0.526829268","0.401603073",,"false","interacts with","MED1 (interacts with) PDE7A","0","Q15648","","Q13946",""
"1","1",,"","interacts with","0","0.476426154","","SCO1 (interacts with) COL5A2",,"0","1","1","1","0.551219512","0.401632795",,"false","interacts with","SCO1 (interacts with) COL5A2","0","O75880","","P05997",""
"1","1",,"","interacts with","0","0.476387143","","SCO1 (interacts with) TRIM23",,"0","0","0","1","0.551219512","0.401554774",,"false","interacts with","SCO1 (interacts with) TRIM23","0","O75880","","P36406",""
"1","1","1","","interacts with","0","0.590951677","","SCO1 (interacts with) IMMT",,"0","0","0","1","0.780487805","0.40141555",,"false","interacts with","SCO1 (interacts with) IMMT","0","O75880","","Q16891",""
,"1",,"","interacts with","0","0.561546041","","SCO1 (interacts with) COX11",,"0","0","0","1","0.72195122","0.401140862",,"false","interacts with","SCO1 (interacts with) COX11","0","O75880","","Q9Y6N1",""
"1","1",,"","interacts with","0","0.571490442","","SCO1 (interacts with) SLC25A13",,"0","0","0","1","0.741463415","0.401517468",,"false","interacts with","SCO1 (interacts with) SLC25A13","0","O75880","","Q9UJS0",""
,"1","1","","interacts with","0","0.590951721","","SCO1 (interacts with) YME1L1",,"0","0","0","1","0.780487805","0.401415636",,"false","interacts with","SCO1 (interacts with) YME1L1","0","O75880","","Q96TA2",""
"1","1",,"","interacts with","0","0.469109358","","SCO1 (interacts with) ZNF454",,"0","0","0","1","0.536585366","0.401633349",,"false","interacts with","SCO1 (interacts with) ZNF454","0","O75880","","Q8N9F8",""
"1","1",,"","interacts with","0","0.464216072","","SCO1 (interacts with) BDP1",,"0","0","0","1","0.526829268","0.401602875",,"false","interacts with","SCO1 (interacts with) BDP1","0","O75880","","A6H8Y1",""
"1","1",,"","interacts with","0","0.464216098","","SCO1 (interacts with) BOD1L1",,"0","0","0","1","0.526829268","0.401602928",,"false","interacts with","SCO1 (interacts with) BOD1L1","0","O75880","","Q8NFC6",""
"1","1",,"","interacts with","0","0.476387044","","SCO1 (interacts with) DGLUCY",,"0","0","0","1","0.551219512","0.401554575",,"false","interacts with","SCO1 (interacts with) DGLUCY","0","O75880","","Q7Z3D6",""
"1","1",,"","interacts with","0","0.571416554","","SCO1 (interacts with) LETM1",,"0","0","0","1","0.741463415","0.401369694",,"false","interacts with","SCO1 (interacts with) LETM1","0","O75880","","O95202",""
,"1",,"","interacts with","0","0.564100958","","SCO1 (interacts with) COA7",,"0","0","0","1","0.726829268","0.401372648",,"false","interacts with","SCO1 (interacts with) COA7","0","O75880","","Q96BR5",""
"1","1",,"","interacts with","0","0.561662441","","PRSS8 (interacts with) SLC25A30",,"0","0","0","1","0.72195122","0.401373663",,"false","interacts with","PRSS8 (interacts with) SLC25A30","0","Q16651","","Q5SVS4",""
"1","1","1","","interacts with","0","0.46177701","","PRSS8 (interacts with) RIN3",,"0","0","0","1","0.52195122","0.401602801",,"false","interacts with","PRSS8 (interacts with) RIN3","0","Q16651","","Q8TB24",""
"1","1",,"","interacts with","0","0.476387087","","PRSS8 (interacts with) MAMLD1",,"0","0","0","1","0.551219512","0.401554663",,"false","interacts with","PRSS8 (interacts with) MAMLD1","0","Q16651","","Q13495",""
"1","1","1","","interacts with","0","0.461777067","","PRSS8 (interacts with) BRDT",,"0","0","0","1","0.52195122","0.401602915",,"false","interacts with","PRSS8 (interacts with) BRDT","0","Q16651","","Q58F21",""
"1","1",,"","interacts with","0","0.476387132","","PRSS8 (interacts with) KAZN",,"0","0","0","1","0.551219512","0.401554752",,"false","interacts with","PRSS8 (interacts with) KAZN","0","Q16651","","Q674X7",""
"1","1","1","","interacts with","0","0.559198542","","PRSS8 (interacts with) ERF",,"0","0","0","1","0.717073171","0.401323913",,"false","interacts with","PRSS8 (interacts with) ERF","0","Q16651","","P50548",""
"1","1",,"","interacts with","0","0.561492985","","PRSS8 (interacts with) DCP2",,"0","0","0","1","0.72195122","0.40103475",,"false","interacts with","PRSS8 (interacts with) DCP2","0","Q16651","","Q8IU60",""
"1","1",,"","interacts with","0","0.5688499","","SLC25A3 (interacts with) ABI1",,"0","0","0","1","0.736585366","0.401114433",,"false","interacts with","SLC25A3 (interacts with) ABI1","0","Q00325","","Q8IZP0",""
,"1","1","","interacts with","0","0.560568452","","SLC25A3 (interacts with) RCN1",,"0","0","0","1","0.72195122","0.399185684",,"false","interacts with","SLC25A3 (interacts with) RCN1","0","Q00325","","Q15293",""
"1","1","1","","interacts with","0","0.469070153","","SLC25A3 (interacts with) PDZD4",,"0","0","0","1","0.536585366","0.40155494",,"false","interacts with","SLC25A3 (interacts with) PDZD4","0","Q00325","","Q76G19",""
"1","1",,"","interacts with","0","0.476387297","","C11orf40 (interacts with) PHACTR2",,"0","0","0","1","0.551219512","0.401555081",,"false","interacts with","C11orf40 (interacts with) PHACTR2","0","Q8WZ69","","O75167",""
,"1",,"","interacts with","0","0.564389605","","PKLR (interacts with) OTUD5",,"0","0","0","1","0.726829268","0.401949941",,"false","interacts with","PKLR (interacts with) OTUD5","0","P30613","","Q96G74",""
,"1",,"","interacts with","0","0.461628881","","PKLR (interacts with) KRTAP10-9",,"0","0","0","1","0.52195122","0.401306543",,"false","interacts with","PKLR (interacts with) KRTAP10-9","0","P30613","","P60411",""
"1","1",,"","interacts with","0","0.476387055","","PKLR (interacts with) SCN3B",,"0","0","0","1","0.551219512","0.401554598",,"false","interacts with","PKLR (interacts with) SCN3B","0","P30613","","Q9NY72",""
"1","1","1","","interacts with","0","0.476387094","","PKLR (interacts with) SHISA2",,"0","0","0","1","0.551219512","0.401554675",,"false","interacts with","PKLR (interacts with) SHISA2","0","P30613","","Q6UWI4",""
"1","1","1","","interacts with","0","0.476387041","","PKLR (interacts with) C3orf84",,"0","0","0","1","0.551219512","0.40155457",,"false","interacts with","PKLR (interacts with) C3orf84","0","P30613","","H3BNL1",""
"1","1",,"","interacts with","0","0.476387086","","PKLR (interacts with) AKAP14",,"0","0","0","1","0.551219512","0.40155466",,"false","interacts with","PKLR (interacts with) AKAP14","0","P30613","","Q86UN6",""
"1","1",,"","interacts with","0","0.464192067","","PKLR (interacts with) DNAAF1",,"0","0","0","1","0.526829268","0.401554866",,"false","interacts with","PKLR (interacts with) DNAAF1","0","P30613","","Q8NEP3",""
"1","1","1","","interacts with","0","0.464191977","","PKLR (interacts with) HLA-DRB3",,"0","0","0","1","0.526829268","0.401554686",,"false","interacts with","PKLR (interacts with) HLA-DRB3","0","P30613","","P79483",""
"1","1","1","","interacts with","0","0.476387431","","PKLR (interacts with) OR56A4",,"0","0","0","1","0.551219512","0.40155535",,"false","interacts with","PKLR (interacts with) OR56A4","0","P30613","","Q8NGH8",""
"1","1",,"","interacts with","0","0.476387132","","SEC23B (interacts with) RPS6KC1",,"0","0","0","1","0.551219512","0.401554751",,"false","interacts with","SEC23B (interacts with) RPS6KC1","0","Q15437","","Q96S38",""
"1","1","1","","interacts with","0","0.461777237","","SEC23B (interacts with) FGD5",,"0","0","0","1","0.52195122","0.401603254",,"false","interacts with","SEC23B (interacts with) FGD5","0","Q15437","","Q6ZNL6",""
,,"1","","interacts with","0","0.573823588","","SEC23B (interacts with) FYCO1",,"0","0","0","1","0.746341463","0.401305713",,"false","interacts with","SEC23B (interacts with) FYCO1","0","Q15437","","Q9BQS8",""
,,,"","interacts with","0","0.564067991","","SEC23B (interacts with) SMAP2",,"0","0","0","1","0.726829268","0.401306714",,"false","interacts with","SEC23B (interacts with) SMAP2","0","Q15437","","Q8WU79",""
,"1","1","","interacts with","0","0.573942105","","MRPS24 (interacts with) ZBTB48",,"0","0","0","1","0.746341463","0.401542747",,"false","interacts with","MRPS24 (interacts with) ZBTB48","0","Q96EL2","","P10074",""
"1","1","1","","interacts with","0","0.571490845","","MRPS24 (interacts with) ZNF133",,"0","0","0","1","0.741463415","0.401518276",,"false","interacts with","MRPS24 (interacts with) ZNF133","0","Q96EL2","","P52736",""
,"1",,"","interacts with","0","0.561630133","","MRPS24 (interacts with) GID4",,"0","0","0","1","0.72195122","0.401309047",,"false","interacts with","MRPS24 (interacts with) GID4","0","Q96EL2","","Q8IVV7",""
,,,"","interacts with","0","0.564162484","","MRPS24 (interacts with) MRPS6",,"0","0","0","1","0.726829268","0.401495699",,"false","interacts with","MRPS24 (interacts with) MRPS6","0","Q96EL2","","P82932",""
"1","1","1","","interacts with","0","0.564075605","","MRPS24 (interacts with) D2HGDH",,"0","0","0","1","0.726829268","0.401321941",,"false","interacts with","MRPS24 (interacts with) D2HGDH","0","Q96EL2","","Q8N465",""
,"1",,"","interacts with","0","0.561636569","","HLCS (interacts with) SNX27",,"0","0","0","1","0.72195122","0.401321918",,"false","interacts with","HLCS (interacts with) SNX27","0","P50747","","Q96L92",""
"1","1","1","","interacts with","0","0.469070139","","KRT39 (interacts with) HSP90AA4P",,"0","0","0","1","0.536585366","0.401554912",,"false","interacts with","KRT39 (interacts with) HSP90AA4P","0","Q6A163","","Q58FG1",""
"1","1",,"","interacts with","0","0.464216149","","SLC25A30 (interacts with) BDP1",,"0","0","0","1","0.526829268","0.401603029",,"false","interacts with","SLC25A30 (interacts with) BDP1","0","Q5SVS4","","A6H8Y1",""
"1","1","1","","interacts with","0","0.464216117","","SLC25A30 (interacts with) BOD1L1",,"0","0","0","1","0.526829268","0.401602965",,"false","interacts with","SLC25A30 (interacts with) BOD1L1","0","Q5SVS4","","Q8NFC6",""
"1","1",,"","interacts with","0","0.476387258","","SLC25A30 (interacts with) NBPF6",,"0","0","0","1","0.551219512","0.401555003",,"false","interacts with","SLC25A30 (interacts with) NBPF6","0","Q5SVS4","","Q5VWK0",""
"1","1",,"","interacts with","0","0.464192164","","SLC25A30 (interacts with) UBA2",,"0","0","0","1","0.526829268","0.40155506",,"false","interacts with","SLC25A30 (interacts with) UBA2","0","Q5SVS4","","Q9UBT2",""
"1","1",,"","interacts with","0","0.476387377","","SLC25A30 (interacts with) MYLK3",,"0","0","0","1","0.551219512","0.401555241",,"false","interacts with","SLC25A30 (interacts with) MYLK3","0","Q5SVS4","","Q32MK0",""
,"1",,"","interacts with","0","0.476426187","","MEX3D (interacts with) SOST",,"0","1","1","1","0.551219512","0.401632862",,"false","interacts with","MEX3D (interacts with) SOST","0","Q86XN8","","Q9BQB4",""
"1","1",,"","interacts with","0","0.61515097","","MEX3D (interacts with) DCP2",,"0","0","0","1","0.829268293","0.401033648",,"false","interacts with","MEX3D (interacts with) DCP2","0","Q86XN8","","Q8IU60",""
"1","1",,"","interacts with","0","0.469070085","","RPL34 (interacts with) ZNF853",,"0","0","0","1","0.536585366","0.401554804",,"false","interacts with","RPL34 (interacts with) ZNF853","0","P49207","","P0CG23",""
"1","1","1","","interacts with","0","0.464231364","","FAM86B2 (interacts with) BCL2",,"0","1","1","1","0.526829268","0.401633459",,"false","interacts with","FAM86B2 (interacts with) BCL2","0","P0C5J1","","P10415",""
"1","1","1","","interacts with","0","0.464192209","","LACC1 (interacts with) RFESD",,"0","0","0","1","0.526829268","0.401555149",,"false","interacts with","LACC1 (interacts with) RFESD","0","Q8IV20","","Q8TAC1",""
,"1","1","","interacts with","0","0.564100384","","LACC1 (interacts with) PPP2CA",,"0","0","0","1","0.726829268","0.4013715",,"false","interacts with","LACC1 (interacts with) PPP2CA","0","Q8IV20","","P67775",""
"1","1","1","","interacts with","0","0.464192142","","LACC1 (interacts with) TSC22D2",,"0","0","0","1","0.526829268","0.401555015",,"false","interacts with","LACC1 (interacts with) TSC22D2","0","Q8IV20","","O75157",""
"1","1",,"","interacts with","0","0.476387077","","LACC1 (interacts with) SALL2",,"0","0","0","1","0.551219512","0.401554643",,"false","interacts with","LACC1 (interacts with) SALL2","0","Q8IV20","","Q9Y467",""
