,uidA,uidB,Predicted Classes,Probability Score,Regression Value,mean_prob_aff,stringdb_check,score_norm,uidA_irefindex,uidB_irefindex,method,Host_organism_taxid,numParticipants,irefindex_check,GeneA,GeneB,OP_A,OP_B,OP_check
40586,Q9P2M1,Q9C0B9,1,0.551219512195122,0.4015546969563552,0.4763871045757386,0,,,,,,,0,LRP2BP,ZCCHC2,0,0,0
40614,Q15038,Q9UNA4,1,0.7463414634146343,0.4013934637391511,0.5738674635768927,0,,,,,,,0,DAZAP2,POLI,0,0,0
40617,Q8WXA9,P49756,1,0.7268292682926829,0.4013068587338859,0.5640680635132844,0,,,,,,,0,SREK1,RBM25,0,0,0
40830,Q15038,Q8NDC0,1,0.7219512195121951,0.4013841517965051,0.5616676856543501,0,,,,,,,0,DAZAP2,MAPK1IP1L,0,0,0
40843,Q15648,A0A1B0GVH7,1,0.526829268292683,0.401602942645217,0.46421610546895,0,,,,,,,0,MED1,IQCM,0,0,0
40848,Q15648,Q9Y2G2,1,0.526829268292683,0.4016032297838623,0.4642162490382726,0,,,,,,,0,MED1,CARD8,0,0,0
40853,Q15648,Q5VUY2,1,0.526829268292683,0.40160315347628,0.4642162108844815,0,,,,,,,0,MED1,AADACL4,0,0,0
40859,Q15648,Q13946,1,0.526829268292683,0.40160307305567,0.4642161706741765,0,,,,,,,0,MED1,PDE7A,0,0,0
40862,Q15777,P49756,1,0.5365853658536585,0.4015548526738014,0.4690701092637299,0,,,,,,,0,MPPED2,RBM25,0,0,0
40867,Q6ZVL8,P52272,1,0.551219512195122,0.4015549446698244,0.4763872284324731,0,,,,,,,0,,HNRNPM,0,0,0
40871,Q6ZVL8,Q9H6Z4,1,0.551219512195122,0.401554781884669,0.4763871470398955,0,,,,,,,0,,RANBP3,0,0,0
40874,Q6ZVL8,Q8TDR0,1,0.551219512195122,0.4015549124029158,0.4763872122990189,0,,,,,,,0,,TRAF3IP1,0,0,0
40879,Q6ZVL8,Q9BXG8,1,0.5219512195121951,0.4015547965477894,0.4617530080299923,0,,,,,,,0,,SPZ1,0,0,0
40888,Q9NY72,Q8NEP3,1,0.551219512195122,0.4015548886816418,0.4763872004383819,0,,,,,,,0,SCN3B,DNAAF1,0,0,0
40889,Q9NY72,P49959,1,0.551219512195122,0.4016331097677636,0.4764263109814428,0,,,,,,,0,SCN3B,MRE11,0,0,0
40890,Q9NY72,Q8IYW5,1,0.551219512195122,0.4015550325747519,0.4763872723849369,0,,,,,,,0,SCN3B,RNF168,0,0,0
40902,Q6UWI4,Q8NEP3,1,0.551219512195122,0.4015547191939622,0.476387115694542,0,,,,,,,0,SHISA2,DNAAF1,0,0,0
40903,Q6UWI4,P49959,1,0.551219512195122,0.401554634287788,0.476387073241455,0,,,,,,,0,SHISA2,MRE11,0,0,0
40904,Q6UWI4,Q8IYW5,1,0.526829268292683,0.4015547918073873,0.4641920300500351,0,,,,,,,0,SHISA2,RNF168,0,0,0
40909,Q14692,Q86V59,1,0.7268292682926829,0.4013215861405156,0.5640754272165993,0,,,,,,,0,BMS1,PNMA8A,0,0,0
40924,Q14692,P39023,1,0.7268292682926829,0.4013064391639956,0.5640678537283392,0,,,,,,,0,BMS1,RPL3,0,0,0
40949,Q14692,Q8N257,1,0.7268292682926829,0.4013062698994895,0.5640677690960862,0,,,,,,,0,BMS1,H2BC26,0,0,0
41053,Q494V2,O43463,1,0.8048780487804879,0.4013087321923345,0.6030933904864112,0,,,,,,,0,CFAP100,SUV39H1,0,0,0
41057,Q494V2,Q8NCX0,1,0.551219512195122,0.4015553202624624,0.4763874162287922,0,,,,,,,0,CFAP100,CCDC150,0,0,0
41059,Q494V2,Q13148,1,0.8292682926829269,0.4012267345784757,0.6152475136307013,0,,,,,,,0,CFAP100,TARDBP,0,0,0
41106,Q14CM0,Q9UI42,1,0.526829268292683,0.4016029719723401,0.4642161201325115,0,,,,,,,0,FRMPD4,CPA4,0,0,0
41115,O75200,Q6UXN2,1,0.5219512195121951,0.4015551650206775,0.4617531922664363,0,,,,,,,0,NPIPB7,TREML4,0,0,0
41120,Q15038,Q8WU79,1,0.7219512195121951,0.4013084050178944,0.5616298122650447,0,,,,,,,0,DAZAP2,SMAP2,0,0,0
41125,Q86V59,P39023,1,0.7219512195121951,0.4013870369005025,0.5616691282063488,0,,,,,,,0,PNMA8A,RPL3,0,0,0
41126,Q9BQQ7,Q12926,1,0.7219512195121951,0.401308163091657,0.5616296913019261,0,,,,,,,0,RTP3,ELAVL2,0,0,0
41135,P49888,Q9C0B9,1,0.526829268292683,0.4016029845671883,0.4642161264299356,0,,,,,,,0,SULT1E1,ZCCHC2,0,0,0
41153,P52272,Q13148,1,0.7268292682926829,0.4013068309774443,0.5640680496350636,0,,,,,,,0,HNRNPM,TARDBP,0,0,0
41155,P52272,P49959,1,0.7219512195121951,0.4011104524546986,0.5615308359834469,0,,,,,,,0,HNRNPM,MRE11,0,0,0
41156,P52272,Q8IYW5,1,0.7219512195121951,0.4013072928008299,0.5616292561565125,1,0.1731448763250883,,,,,,0,HNRNPM,RNF168,0,0,0
41157,P52272,O95994,1,0.7707317073170732,0.4014083607503124,0.5860700340336928,1,0.1766784452296819,,,,,,0,HNRNPM,AGR2,0,0,0
41164,P52272,Q5VSY0,1,0.551219512195122,0.4015551019595623,0.4763873070773421,0,,,,,,,0,HNRNPM,GKAP1,0,0,0
41165,P52272,P49756,1,0.7268292682926829,0.4013065872604328,0.5640679277765579,0,,,,,,,0,HNRNPM,RBM25,0,0,0
41166,P52272,O00425,1,0.7365853658536585,0.4015300633248473,0.5690577145892529,0,,,,,,,0,HNRNPM,IGF2BP3,0,0,0
41176,H3BNL1,Q8NEP3,1,0.551219512195122,0.401554755237788,0.476387133716455,0,,,,,,,0,C3orf84,DNAAF1,0,0,0
41177,H3BNL1,P49959,1,0.551219512195122,0.4015548057559821,0.476387158975552,0,,,,,,,0,C3orf84,MRE11,0,0,0
41179,H3BNL1,Q8IYW5,1,0.526829268292683,0.4015550014118846,0.4641921348522838,0,,,,,,,0,C3orf84,RNF168,0,0,0
41215,Q969I3,Q9C0B9,1,0.526829268292683,0.4016030181240927,0.4642161432083878,0,,,,,,,0,GLYATL1,ZCCHC2,0,0,0
41226,Q969I3,Q5JNZ3,1,0.551219512195122,0.4015549824901154,0.4763872473426187,0,,,,,,,0,GLYATL1,ZNF311,0,0,0
41231,P32780,Q92889,1,0.7268292682926829,0.4013064713355149,0.5640678698140988,0,,,,,,,0,GTF2H1,ERCC4,0,0,0
41246,Q15643,Q9ULE3,1,0.551219512195122,0.4015546394686654,0.4763870758318936,0,,,,,,,0,TRIP11,DENND2A,0,0,0
41251,Q15643,Q07343,1,0.551219512195122,0.4015546247837927,0.4763870684894573,0,,,,,,,0,TRIP11,PDE4B,0,0,0
41272,Q15643,Q8WV41,1,0.551219512195122,0.4015546336370964,0.4763870729161092,0,,,,,,,0,TRIP11,SNX33,0,0,0
41324,Q8N2N9,Q02040,1,0.7463414634146343,0.4013936922214307,0.5738675778180324,0,,,,,,,0,ANKRD36B,AKAP17A,0,0,0
41371,Q9H1R3,A0A096LP01,1,0.526829268292683,0.4015551332281646,0.4641922007604238,0,,,,,,,0,MYLK2,SMIM26,0,0,0
41383,Q12926,Q13148,1,0.7268292682926829,0.4013732755973775,0.5641012719450302,0,,,,,,,0,ELAVL2,TARDBP,0,0,0
41391,Q12926,O00425,1,0.7365853658536585,0.4015854255485704,0.5690853957011145,0,,,,,,,0,ELAVL2,IGF2BP3,0,0,0
41411,Q6XPS3,O94972,1,0.7268292682926829,0.4013212955308017,0.5640752819117423,0,,,,,,,0,TPTE2,TRIM37,0,0,0
41416,Q5FWF5,O43463,1,0.7268292682926829,0.4013064208791936,0.5640678445859383,0,,,,,,,0,ESCO1,SUV39H1,0,0,0
41418,Q5FWF5,P39023,1,0.5365853658536585,0.4015547727571975,0.4690700693054279,0,,,,,,,0,ESCO1,RPL3,0,0,0
41514,Q92622,Q6QHC5,1,0.5219512195121951,0.4016030857780183,0.4617771526451067,0,,,,,,,0,RUBCN,DEGS2,0,0,0
41565,Q14005,O14730,1,0.551219512195122,0.4015546495027282,0.4763870808489251,0,,,,,,,0,IL16,RIOK3,0,0,0
41566,Q14005,O43463,1,0.8195121951219512,0.4016634768064276,0.6105878359641894,0,,,,,,,0,IL16,SUV39H1,0,0,0
41569,Q14005,Q5T124,1,0.7463414634146343,0.4013057281892119,0.5738235958019231,0,,,,,,,0,IL16,UBXN11,0,0,0
41580,Q14005,Q8IY51,1,0.551219512195122,0.4015547156629367,0.4763871139290293,0,,,,,,,0,IL16,TIGD4,0,0,0
41590,Q14005,Q9P2N2,1,0.551219512195122,0.4015546934511075,0.4763871028231147,0,,,,,,,0,IL16,ARHGAP28,0,0,0
41594,O75880,Q9UJS0,1,0.7414634146341462,0.4015174684353186,0.5714904415347324,0,,,,,,,0,SCO1,SLC25A13,0,0,0
41596,Q6NXT6,Q6NUS6,1,0.7219512195121951,0.4013738288688174,0.5616625241905062,0,,,,,,,0,TAPT1,TCTN3,0,0,0
41600,Q02040,Q9UNN4,1,0.5219512195121951,0.4015548745751069,0.461753047043651,0,,,,,,,0,AKAP17A,GTF2A1L,0,0,0
41601,P07204,Q9HA72,1,0.5219512195121951,0.4015554501617444,0.4617533348369698,0,,,,,,,0,THBD,CALHM2,0,0,0
41605,P07204,Q32MK0,1,0.551219512195122,0.4015545781025557,0.4763870451488388,0,,,,,,,0,THBD,MYLK3,0,0,0
41606,P07204,Q16563,1,0.551219512195122,0.401554776242447,0.4763871442187845,0,,,,,,,0,THBD,SYPL1,0,0,0
41607,P07204,Q9UN19,1,0.526829268292683,0.4016330668691595,0.4642311675809212,0,,,,,,,0,THBD,DAPP1,0,0,0
41608,P07204,Q3KPI0,1,0.526829268292683,0.4015547601929417,0.4641920142428123,0,,,,,,,0,THBD,CEACAM21,0,0,0
41619,O75410,Q92889,1,0.7268292682926829,0.4013077163200841,0.5640684923063835,0,,,,,,,0,TACC1,ERCC4,0,0,0
41658,Q96KQ4,Q8TDR0,1,0.8341463414634146,0.4013069683350415,0.6177266548992281,0,,,,,,,0,PPP1R13B,TRAF3IP1,0,0,0
41687,O94989,O00322,1,0.5365853658536585,0.401554897307343,0.4690701315805007,0,,,,,,,0,ARHGEF15,UPK1A,0,0,0
41693,Q6NUS6,Q969S0,1,0.7804878048780488,0.4015569453985102,0.5910223751382795,0,,,,,,,0,TCTN3,SLC35B4,0,0,0
41694,Q6NUS6,P78348,1,0.7804878048780488,0.4009984155111475,0.5907431101945981,0,,,,,,,0,TCTN3,ASIC1,0,0,0
41695,Q6NUS6,Q9H6H4,1,0.7804878048780488,0.401556261096354,0.5910220329872014,0,,,,,,,0,TCTN3,REEP4,0,0,0
41696,Q6NUS6,Q6NXT4,1,0.7902439024390243,0.4012825180702518,0.5957632102546381,0,,,,,,,0,TCTN3,SLC30A6,0,0,0
41697,Q6NUS6,Q9UI42,1,0.7219512195121951,0.4014447986471027,0.5616980090796488,0,,,,,,,0,TCTN3,CPA4,0,0,0
41699,P12429,O95994,1,0.7170731707317073,0.400801405724729,0.5589372882282182,0,,,,,,,0,ANXA3,AGR2,0,0,0
41703,Q92889,O94972,1,0.7219512195121951,0.4008977339387156,0.5614244767254554,0,,,,,,,0,ERCC4,TRIM37,0,0,0
41709,P51608,O43463,1,0.7268292682926829,0.4017542680414835,0.5642917681670832,0,,,,,,,0,MECP2,SUV39H1,0,0,0
41712,P51608,P39023,1,0.7268292682926829,0.4014131649385763,0.5641212166156296,0,,,,,,,0,MECP2,RPL3,0,0,0
41734,O43463,Q86VH2,1,0.551219512195122,0.4015546007379199,0.4763870564665209,0,,,,,,,0,SUV39H1,KIF27,0,0,0
41755,Q330K2,P49756,1,0.551219512195122,0.4015547587883819,0.4763871354917519,0,,,,,,,0,NDUFAF6,RBM25,0,0,0
41772,Q969S0,O43914,1,0.7268292682926829,0.4013068340964363,0.5640680511945596,0,,,,,,,0,SLC35B4,TYROBP,0,0,0
41780,Q969S0,P49756,1,0.5365853658536585,0.401554934474785,0.4690701501642217,0,,,,,,,0,SLC35B4,RBM25,0,0,0
41797,A0A0J9YX57,Q8IXK0,1,0.551219512195122,0.4015545700444993,0.4763870411198107,0,,,,,,,0,MAGEB6B,PHC2,0,0,0
41847,Q5T124,Q13946,1,0.7219512195121951,0.4017462806407177,0.5618487500764564,0,,,,,,,0,UBXN11,PDE7A,0,0,0
41855,P62312,Q13148,1,0.7219512195121951,0.401308529983944,0.5616298747480696,0,,,,,,,0,LSM6,TARDBP,0,0,0
41907,Q96RA2,Q8IXK0,1,0.526829268292683,0.4016333315228479,0.4642312999077654,0,,,,,,,0,OR7D2,PHC2,0,0,0
41915,P39023,Q8NCX0,1,0.551219512195122,0.4015548132952749,0.4763871627451984,0,,,,,,,0,RPL3,CCDC150,0,0,0
41917,P39023,Q13148,1,0.7268292682926829,0.400902292195849,0.5638657802442659,0,,,,,,,0,RPL3,TARDBP,0,0,0
41921,P39023,O95994,1,0.7268292682926829,0.4014435853137479,0.5641364268032154,0,,,,,,,0,RPL3,AGR2,0,0,0
41923,P39023,P49207,1,0.7268292682926829,0.4013069825651709,0.5640681254289269,0,,,,,,,0,RPL3,RPL34,0,0,0
41927,P39023,Q15276,1,0.551219512195122,0.4015549953068845,0.4763872537510032,0,,,,,,,0,RPL3,RABEP1,0,0,0
41954,P06870,Q2TAK8,1,0.7268292682926829,0.4013069307240516,0.5640680995083672,0,,,,,,,0,KLK1,PWWP3A,0,0,0
41958,Q6IPT4,Q9H992,1,0.5365853658536585,0.4015551501370902,0.4690702579953743,0,,,,,,,0,CYB5RL,MARCHF7,0,0,0
41966,P62714,Q8N187,1,0.551219512195122,0.401554915522935,0.4763872138590285,0,,,,,,,0,PPP2CB,CARF,0,0,0
41969,P62714,Q969Q6,1,0.7219512195121951,0.401308549960723,0.561629884736459,0,,,,,,,0,PPP2CB,PPP2R3C,0,0,0
41974,P62714,Q76G19,1,0.551219512195122,0.401554947208527,0.4763872297018245,0,,,,,,,0,PPP2CB,PDZD4,0,0,0
42014,Q9NW07,P60763,1,0.551219512195122,0.4016332604342249,0.4764263863146735,0,,,,,,,0,ZNF358,RAC3,0,0,0
42015,Q9NW07,O95994,1,0.526829268292683,0.4016336116288747,0.4642314399607788,0,,,,,,,0,ZNF358,AGR2,0,0,0
42026,Q96BR5,Q96AY3,1,0.7268292682926829,0.4013075051832759,0.5640683867379794,0,,,,,,,0,COA7,FKBP10,0,0,0
42034,Q6IPT4,Q3YEC7,1,0.551219512195122,0.4015550789528381,0.4763872955739801,0,,,,,,,0,CYB5RL,RABL6,0,0,0
42037,A9YTQ3,Q8NFZ8,1,0.551219512195122,0.4015553252554409,0.4763874187252814,0,,,,,,,0,AHRR,CADM4,0,0,0
42038,A9YTQ3,Q3KPI0,1,0.551219512195122,0.4015548599654586,0.4763871860802903,0,,,,,,,0,AHRR,CEACAM21,0,0,0
42039,A9YTQ3,Q92187,1,0.526829268292683,0.4015549553225621,0.4641921118076225,0,,,,,,,0,AHRR,ST8SIA4,0,0,0
42055,Q96L92,Q86VH2,1,0.551219512195122,0.4015546921654429,0.4763871021802824,0,,,,,,,0,SNX27,KIF27,0,0,0
42064,Q9H2G4,O94972,1,0.551219512195122,0.4015551028260206,0.4763873075105713,0,,,,,,,0,TSPYL2,TRIM37,0,0,0
42077,Q8NCX0,Q15276,1,0.551219512195122,0.401554757772836,0.476387134983979,0,,,,,,,0,CCDC150,RABEP1,0,0,0
42184,Q8TDR0,Q9BXG8,1,0.5219512195121951,0.4015549670527682,0.4617530932824817,0,,,,,,,0,TRAF3IP1,SPZ1,0,0,0
42199,Q13148,O95994,1,0.7268292682926829,0.4014421186601891,0.564135693476436,0,,,,,,,0,TARDBP,AGR2,0,0,0
42206,Q13148,O43347,1,0.7268292682926829,0.4013719929775807,0.5641006306351318,0,,,,,,,0,TARDBP,MSI1,0,0,0
42208,Q13148,O00425,1,0.8341463414634146,0.4010355224188185,0.6175909319411166,0,,,,,,,0,TARDBP,IGF2BP3,0,0,0
42211,Q13148,Q15759,1,0.8292682926829269,0.4013097277224507,0.6152890102026888,0,,,,,,,0,TARDBP,MAPK11,0,0,0
42213,Q13148,O43290,1,0.7463414634146343,0.4012160561778001,0.5737787597962172,0,,,,,,,0,TARDBP,SART1,0,0,0
42236,A7XYQ1,Q7Z418,1,0.526829268292683,0.4015552318985609,0.4641922500956219,0,,,,,,,0,SOBP,KCNK18,0,0,0
42251,P22676,Q8IXK0,1,0.526829268292683,0.4015548719317286,0.4641920701122057,0,,,,,,,0,CALB2,PHC2,0,0,0
42262,P12319,Q9BZQ8,1,0.5219512195121951,0.4016029604551724,0.4617770899836838,0,,,,,,,0,FCER1A,NIBAN1,0,0,0
42266,P12319,Q9Y4R8,1,0.526829268292683,0.4015549702553745,0.4641921192740287,0,,,,,,,0,FCER1A,TELO2,0,0,0
42275,P0CB47,Q9Y4R8,1,0.526829268292683,0.4015553752615637,0.4641923217771233,0,,,,,,,0,UBTFL1,TELO2,0,0,0
42282,P0CB47,Q15276,1,0.7317073170731707,0.4013212522080606,0.5665142846406157,0,,,,,,,0,UBTFL1,RABEP1,0,0,0
42294,P53602,O95994,1,0.7219512195121951,0.4010349762771978,0.5614930978946965,1,0.1672555948174322,,,,,,0,MVD,AGR2,0,0,0
42322,P60763,Q19AV6,1,0.7268292682926829,0.4013733763033645,0.5641013222980237,0,,,,,,,0,RAC3,ZSWIM7,0,0,0
42333,P59282,P0CG23,1,0.5365853658536585,0.4015551492401717,0.4690702575469151,0,,,,,,,0,TPPP2,ZNF853,0,0,0
42345,P49959,Q9H334,1,0.8048780487804879,0.4008999948859562,0.602889021833222,0,,,,,,,0,MRE11,FOXP1,0,0,0
42347,P49959,P79483,1,0.526829268292683,0.4015551311712073,0.4641921997319451,0,,,,,,,0,MRE11,HLA-DRB3,0,0,0
42348,P49959,O00425,1,0.7268292682926829,0.4013073856891625,0.5640683269909227,0,,,,,,,0,MRE11,IGF2BP3,0,0,0
42351,Q9BZQ8,O00322,1,0.5219512195121951,0.4016031331819195,0.4617771763470573,0,,,,,,,0,NIBAN1,UPK1A,0,0,0
42373,Q969Q6,Q86VH2,1,0.551219512195122,0.4015547944918191,0.4763871533434705,0,,,,,,,0,PPP2R3C,KIF27,0,0,0
42395,O75880,Q96TA2,1,0.7804878048780488,0.4014156362517665,0.5909517205649076,0,,,,,,,0,SCO1,YME1L1,0,0,0
42433,O95994,P49207,1,0.7219512195121951,0.4013747930718284,0.5616630062920117,1,0.1672555948174322,,,,,,0,AGR2,RPL34,0,0,0
42437,O95994,Q9BQS8,1,0.7268292682926829,0.4013072158967098,0.5640682420946963,0,,,,,,,0,AGR2,FYCO1,0,0,0
42441,O95994,P54886,1,0.7317073170731707,0.4014562883571949,0.5665818027151828,0,,,,,,,0,AGR2,ALDH18A1,0,0,0
42459,Q32MK0,Q8NFZ8,1,0.551219512195122,0.4015549440909268,0.4763872281430243,0,,,,,,,0,MYLK3,CADM4,0,0,0
42460,Q32MK0,Q16563,1,0.551219512195122,0.4015549357285929,0.4763872239618574,0,,,,,,,0,MYLK3,SYPL1,0,0,0
42466,Q32MK0,Q3KPI0,1,0.551219512195122,0.4015547022383776,0.4763871072167498,0,,,,,,,0,MYLK3,CEACAM21,0,0,0
42467,Q32MK0,Q92187,1,0.526829268292683,0.4015550095676432,0.4641921389301631,0,,,,,,,0,MYLK3,ST8SIA4,0,0,0
42470,Q9GZK6,P49756,1,0.5219512195121951,0.4015552638921147,0.4617532417021549,0,,,,,,,0,OR2J1,RBM25,0,0,0
42485,Q6IPT4,Q9NXH9,1,0.526829268292683,0.4015551747574944,0.4641922215250886,0,,,,,,,0,CYB5RL,TRMT1,0,0,0
42486,Q8N0U2,A6NDN3,1,0.551219512195122,0.4015548175925381,0.47638716489383,0,,,,,,,0,TMEM61,GOLGA6B,0,0,0
42490,Q8N0U2,Q96M83,1,0.5219512195121951,0.4016029133510134,0.4617770664316042,0,,,,,,,0,TMEM61,CCDC7,0,0,0
42515,O43914,P0CG23,1,0.551219512195122,0.4015548492658324,0.4763871807304772,0,,,,,,,0,TYROBP,ZNF853,0,0,0
42592,Q9P104,P49756,1,0.551219512195122,0.4015549089761304,0.4763872105856261,0,,,,,,,0,DOK5,RBM25,0,0,0
42598,Q8IXK0,Q9UN30,1,0.7463414634146343,0.4015421928685385,0.5739418281415863,0,,,,,,,0,PHC2,SCML1,0,0,0
42601,Q8IXK0,O43347,1,0.551219512195122,0.4015549544736196,0.4763872333343708,0,,,,,,,0,PHC2,MSI1,0,0,0
42605,Q8IXK0,Q9HAS0,1,0.526829268292683,0.4015549933245853,0.4641921308086341,0,,,,,,,0,PHC2,C17orf75,0,0,0
42610,Q8IXK0,Q96R45,1,0.526829268292683,0.4015553994429481,0.4641923338678155,0,,,,,,,0,PHC2,OR2A7,0,0,0
42629,A6NDN3,Q8IYV9,1,0.5365853658536585,0.4015549659372284,0.4690701658954434,0,,,,,,,0,GOLGA6B,IZUMO1,0,0,0
42635,A6NDN3,A0A0B4J1U4,1,0.551219512195122,0.4015548508684128,0.4763871815317674,0,,,,,,,0,GOLGA6B,TRGV5,0,0,0
42643,Q9H6H4,P49756,1,0.551219512195122,0.4015548648513678,0.4763871885232449,0,,,,,,,0,REEP4,RBM25,0,0,0
42651,P12235,P49756,1,0.551219512195122,0.4015548613303243,0.4763871867627232,0,,,,,,,0,SLC25A4,RBM25,0,0,0
42653,Q6IPT4,Q8NFC6,1,0.526829268292683,0.4016031412223627,0.4642162047575228,0,,,,,,,0,CYB5RL,BOD1L1,0,0,0
42659,Q6IPT4,Q9UBT2,1,0.526829268292683,0.4015550384891986,0.4641921533909408,0,,,,,,,0,CYB5RL,UBA2,0,0,0
42666,Q7Z418,O43290,1,0.5365853658536585,0.401555069167144,0.4690702175104012,0,,,,,,,0,KCNK18,SART1,0,0,0
42693,P49207,P0CG23,1,0.5365853658536585,0.4015548040631791,0.4690700849584188,0,,,,,,,0,RPL34,ZNF853,0,0,0
42705,Q6NXT4,P49756,1,0.5219512195121951,0.4015552197532491,0.4617532196327221,0,,,,,,,0,SLC30A6,RBM25,0,0,0
42707,P82932,P0CG23,1,0.551219512195122,0.4015547048190954,0.4763871085071087,0,,,,,,,0,MRPS6,ZNF853,0,0,0
42729,Q8N257,P0CG23,1,0.551219512195122,0.4015548730872909,0.4763871926412064,0,,,,,,,0,H2BC26,ZNF853,0,0,0
42735,Q6IPT4,A9YTQ3,1,0.526829268292683,0.4015554345505233,0.4641923514216031,0,,,,,,,0,CYB5RL,AHRR,0,0,0
42763,Q96M83,A0A0B4J1U4,1,0.5219512195121951,0.4016030009250639,0.4617771102186295,0,,,,,,,0,CCDC7,TRGV5,0,0,0
42779,P49756,O43290,1,0.8048780487804879,0.4010370057520065,0.6029575272662472,0,,,,,,,0,RBM25,SART1,0,0,0
42793,Q96AY3,P54886,1,0.7170731707317073,0.4013233126325792,0.5591982416821433,0,,,,,,,0,FKBP10,ALDH18A1,0,0,0
42795,P46100,Q9Y2J2,1,0.7268292682926829,0.4013069382523828,0.5640681032725329,0,,,,,,,0,ATRX,EPB41L3,0,0,0
42796,P46100,Q9P2E9,1,0.7268292682926829,0.4013071233733921,0.5640681958330375,0,,,,,,,0,ATRX,RRBP1,0,0,0
42797,P46100,P35226,1,0.7268292682926829,0.401306614280167,0.5640679412864249,0,,,,,,,0,ATRX,BMI1,0,0,0
42798,P46100,P13010,1,0.7268292682926829,0.4013067720640496,0.5640680201783662,0,,,,,,,0,ATRX,XRCC5,0,0,0
42799,P46100,Q9P2H0,1,0.7268292682926829,0.4013069469222527,0.5640681076074678,0,,,,,,,0,ATRX,CEP126,0,0,0
42800,P46100,O00203,1,0.7268292682926829,0.4013069831797304,0.5640681257362067,0,,,,,,,0,ATRX,AP3B1,0,0,0
42801,P46100,P49959,1,0.7268292682926829,0.4013067647120031,0.5640680165023431,0,,,,,,,0,ATRX,MRE11,0,0,0
42802,Q71UM5,Q13127,1,0.7219512195121951,0.4013215787910176,0.5616363991516063,0,,,,,,,0,RPS27L,REST,0,0,0
42813,Q71UM5,P05198,1,0.7268292682926829,0.4013062393595932,0.564067753826138,1,0.9045936395759716,,,,,,0,RPS27L,EIF2S1,0,0,0
42815,Q71UM5,O95994,1,0.7219512195121951,0.4013090345389437,0.5616301270255694,1,0.0247349823321554,,,,,,0,RPS27L,AGR2,0,0,0
42821,Q8N9F8,A6H8Y1,1,0.526829268292683,0.4016029229810108,0.4642160956368468,0,,,,,,,0,ZNF454,BDP1,0,0,0
42822,Q8N9F8,Q8NFC6,1,0.5219512195121951,0.4016028978201412,0.4617770586661681,0,,,,,,,0,ZNF454,BOD1L1,0,0,0
42826,Q5VXJ0,Q6T4R5,1,0.551219512195122,0.4015548592421625,0.4763871857186422,0,,,,,,,0,LIPK,NHS,0,0,0
42847,Q5VXJ0,Q9P2H5,1,0.5365853658536585,0.4015549718665164,0.4690701688600874,0,,,,,,,0,LIPK,USP35,0,0,0
42890,Q5VXJ0,Q96S38,1,0.551219512195122,0.4015549074532016,0.4763872098241618,0,,,,,,,0,LIPK,RPS6KC1,0,0,0
42906,Q5VXJ0,Q6ZNL6,1,0.526829268292683,0.4016031306279647,0.4642161994603238,0,,,,,,,0,LIPK,FGD5,0,0,0
43069,Q8TDN6,Q9NRW3,1,0.7219512195121951,0.4013090371598638,0.5616301283360294,0,,,,,,,0,BRIX1,APOBEC3C,0,0,0
43074,Q8TDN6,Q13310,1,0.7414634146341462,0.4015224544862693,0.5714929345602078,0,,,,,,,0,BRIX1,PABPC4,0,0,0
43083,Q8TDN6,Q15397,1,0.7268292682926829,0.4013070783606126,0.5640681733266477,0,,,,,,,0,BRIX1,PUM3,0,0,0
43084,Q8TDN6,Q96MX3,1,0.7853658536585365,0.4015560135801709,0.5934609336193537,0,,,,,,,0,BRIX1,ZNF48,0,0,0
43090,Q8TDN6,Q8TED0,1,0.7219512195121951,0.4013080752559754,0.5616296473840853,0,,,,,,,0,BRIX1,UTP15,0,0,0
43125,Q8TDN6,Q86V59,1,0.7219512195121951,0.4013733504684432,0.5616622849903191,0,,,,,,,0,BRIX1,PNMA8A,0,0,0
43127,Q8TDN6,Q9UBT2,1,0.7268292682926829,0.4013067555743571,0.56406801193352,0,,,,,,,0,BRIX1,UBA2,0,0,0
43128,Q8TDN6,Q9H1R3,1,0.7853658536585365,0.4015563850261699,0.5934611193423532,0,,,,,,,0,BRIX1,MYLK2,0,0,0
43130,Q8TDN6,P51608,1,0.7219512195121951,0.4010362018442432,0.5614937106782192,0,,,,,,,0,BRIX1,MECP2,0,0,0
43132,Q8TDN6,P39023,1,0.7268292682926829,0.4013721860809032,0.564100727186793,0,,,,,,,0,BRIX1,RPL3,0,0,0
43158,Q9NRW3,O15211,1,0.551219512195122,0.4015549274915869,0.4763872198433544,0,,,,,,,0,APOBEC3C,RGL2,0,0,0
43163,Q9NRW3,Q9UEG4,1,0.751219512195122,0.4011949027352259,0.576207207465174,0,,,,,,,0,APOBEC3C,ZNF629,0,0,0
43169,Q9NRW3,Q96MX3,1,0.7268292682926829,0.4013069513167924,0.5640681098047376,0,,,,,,,0,APOBEC3C,ZNF48,0,0,0
43170,Q9NRW3,Q8N884,1,0.7317073170731707,0.4013218817934104,0.5665145994332905,0,,,,,,,0,APOBEC3C,CGAS,0,0,0
43172,Q9NRW3,P10074,1,0.7268292682926829,0.4013069141980647,0.5640680912453738,0,,,,,,,0,APOBEC3C,ZBTB48,0,0,0
43184,Q9NRW3,H7BZ55,1,0.5219512195121951,0.401602869216336,0.4617770443642656,0,,,,,,,0,APOBEC3C,CROCC2,0,0,0
